pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,exprs-total-size,exprs-details,adheres,smt-result
299131626,CLIA_Track/fg_mpg_example3.sl,4786950,DryadSynth,12292,autothreads,223920,timeout (wallclock),14279.5,3600.07,3.6693076E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131627,CLIA_Track/fg_mpg_example3.sl,4786950,DryadSynth,12292,default,223921,timeout (wallclock),14296.3,3600.05,3.5969628E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131628,CLIA_Track/fg_mpg_example3.sl,4786950,DryadSynth,12292,fallback,223922,timeout (wallclock),3601.55,3600.03,3.5567304E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131629,CLIA_Track/fg_mpg_example3.sl,4786950,DryadSynth,12292,timeout_change,223923,timeout (wallclock),14288.2,3600.06,3.603464E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131630,CLIA_Track/fg_mpg_example4.sl,4786951,EUSolver,11893,default,219860,complete,6.33916,6.34019,338744.0,correct,correct,4110,(eq2 4110),true,sat
299131631,CLIA_Track/fg_mpg_example4.sl,4786951,EUSolver_new,11898,default,219869,complete,6.59542,6.59717,338496.0,correct,correct,4110,(eq2 4110),true,sat
299131632,CLIA_Track/fg_mpg_example4.sl,4786951,Euphony,11902,default,219874,complete,6.6456,6.64722,346416.0,correct,correct,4110,(eq2 4110),true,sat
299131633,CLIA_Track/fg_mpg_example4.sl,4786951,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.82,3600.11,443288.0,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131634,CLIA_Track/fg_mpg_example4.sl,4786951,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.052646,0.052721,113120.0,correct,correct,505,(eq2 505),true,sat
299131635,CLIA_Track/fg_mpg_example4.sl,4786951,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.63,3600.1,442908.0,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131636,CLIA_Track/fg_mpg_example4.sl,4786951,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.031712,0.0305491,113120.0,correct,correct,505,(eq2 505),true,sat
299131637,CLIA_Track/fg_mpg_example4.sl,4786951,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.056744,0.0558529,113120.0,correct,correct,505,(eq2 505),true,sat
299131638,CLIA_Track/fg_mpg_example4.sl,4786951,DryadSynth,12292,autothreads,223920,timeout (wallclock),14287.1,3600.07,3.6166228E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131639,CLIA_Track/fg_mpg_example4.sl,4786951,DryadSynth,12292,default,223921,timeout (wallclock),14295.6,3600.05,3.5769032E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131640,CLIA_Track/fg_mpg_example4.sl,4786951,DryadSynth,12292,fallback,223922,timeout (wallclock),3601.31,3600.02,3.5568208E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131641,CLIA_Track/fg_mpg_example4.sl,4786951,DryadSynth,12292,timeout_change,223923,timeout (wallclock),14295.0,3600.06,3.5768136E7,unsolved,correct,0,(eq2 -1), n/a (not all solved),not-run
299131642,CLIA_Track/fg_mpg_example5.sl,4786952,EUSolver,11893,default,219860,complete,4.8108,4.81617,337964.0,correct,correct,2181,(eq1 2181),true,sat
299131643,CLIA_Track/fg_mpg_example5.sl,4786952,EUSolver_new,11898,default,219869,complete,4.64572,4.64597,337964.0,correct,correct,2181,(eq1 2181),true,sat
299131644,CLIA_Track/fg_mpg_example5.sl,4786952,Euphony,11902,default,219874,complete,4.83349,4.87162,347128.0,correct,correct,2181,(eq1 2181),true,sat
299131645,CLIA_Track/fg_mpg_example5.sl,4786952,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.96,3600.01,508504.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131646,CLIA_Track/fg_mpg_example5.sl,4786952,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.029003,0.028013,113120.0,correct,correct,434,(eq1 434),true,sat
299131647,CLIA_Track/fg_mpg_example5.sl,4786952,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3600.04,3600.01,471756.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131648,CLIA_Track/fg_mpg_example5.sl,4786952,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.032195,0.0323681,113120.0,correct,correct,369,(eq1 369),true,sat
299131649,CLIA_Track/fg_mpg_example5.sl,4786952,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.031857,0.0309941,113120.0,correct,correct,434,(eq1 434),true,sat
299131650,CLIA_Track/fg_mpg_example5.sl,4786952,DryadSynth,12292,autothreads,223920,complete,27.1374,10.8561,3.6968032E7,correct,correct,62,(eq1 62),true,sat
299131651,CLIA_Track/fg_mpg_example5.sl,4786952,DryadSynth,12292,default,223921,complete,8.7202,2.99922,3.6225088E7,correct,correct,74,(eq1 74),true,sat
299131652,CLIA_Track/fg_mpg_example5.sl,4786952,DryadSynth,12292,fallback,223922,complete,2.62354,1.77735,3.5626688E7,correct,correct,68,(eq1 68),true,sat
299131653,CLIA_Track/fg_mpg_example5.sl,4786952,DryadSynth,12292,timeout_change,223923,complete,8.52412,2.85768,3.6160836E7,correct,correct,80,(eq1 80),true,sat
299131654,CLIA_Track/fg_mpg_guard1.sl,4786953,EUSolver,11893,default,219860,complete,0.79634,0.824904,337416.0,correct,correct,30,(eq1 30),true,sat
299131655,CLIA_Track/fg_mpg_guard1.sl,4786953,EUSolver_new,11898,default,219869,complete,0.807662,0.808609,336648.0,correct,correct,30,(eq1 30),true,sat
299131656,CLIA_Track/fg_mpg_guard1.sl,4786953,Euphony,11902,default,219874,complete,1.00689,1.00783,338652.0,correct,correct,30,(eq1 30),true,sat
299131657,CLIA_Track/fg_mpg_guard1.sl,4786953,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,89.2255,89.2329,307040.0,correct,correct,12,(eq1 12),true,sat
299131658,CLIA_Track/fg_mpg_guard1.sl,4786953,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.014977,0.013807,113120.0,correct,correct,24,(eq1 24),true,sat
299131659,CLIA_Track/fg_mpg_guard1.sl,4786953,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,167.598,167.655,308944.0,correct,correct,12,(eq1 12),true,sat
299131660,CLIA_Track/fg_mpg_guard1.sl,4786953,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.015257,0.015426,113120.0,correct,correct,24,(eq1 24),true,sat
299131661,CLIA_Track/fg_mpg_guard1.sl,4786953,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.023572,0.0219999,113120.0,correct,correct,24,(eq1 24),true,sat
299131662,CLIA_Track/fg_mpg_guard1.sl,4786953,DryadSynth,12292,autothreads,223920,complete,2.72986,1.25424,3.6033916E7,correct,correct,21,(eq1 21),true,sat
299131663,CLIA_Track/fg_mpg_guard1.sl,4786953,DryadSynth,12292,default,223921,complete,1.67316,0.733233,113120.0,correct,correct,21,(eq1 21),true,sat
299131664,CLIA_Track/fg_mpg_guard1.sl,4786953,DryadSynth,12292,fallback,223922,complete,0.801869,0.492152,113120.0,correct,correct,21,(eq1 21),true,sat
299131665,CLIA_Track/fg_mpg_guard1.sl,4786953,DryadSynth,12292,timeout_change,223923,complete,1.78772,0.761034,3.5766336E7,correct,correct,21,(eq1 21),true,sat
299131666,CLIA_Track/fg_mpg_guard2.sl,4786954,EUSolver,11893,default,219860,complete,0.863578,0.865823,337948.0,correct,correct,68,(eq1 68),true,sat
299131667,CLIA_Track/fg_mpg_guard2.sl,4786954,EUSolver_new,11898,default,219869,complete,0.871191,0.872879,337692.0,correct,correct,68,(eq1 68),true,sat
299131668,CLIA_Track/fg_mpg_guard2.sl,4786954,Euphony,11902,default,219874,complete,1.06837,1.07426,346920.0,correct,correct,68,(eq1 68),true,sat
299131669,CLIA_Track/fg_mpg_guard2.sl,4786954,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.52,3600.01,548156.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131670,CLIA_Track/fg_mpg_guard2.sl,4786954,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.015769,0.0191711,113120.0,correct,correct,28,(eq1 28),true,sat
299131671,CLIA_Track/fg_mpg_guard2.sl,4786954,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.5,3600.01,551820.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131672,CLIA_Track/fg_mpg_guard2.sl,4786954,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.015518,0.015655,113120.0,correct,correct,28,(eq1 28),true,sat
299131673,CLIA_Track/fg_mpg_guard2.sl,4786954,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.016241,0.018892,113120.0,correct,correct,28,(eq1 28),true,sat
299131674,CLIA_Track/fg_mpg_guard2.sl,4786954,DryadSynth,12292,autothreads,223920,complete,9.282,4.0615,3.6034844E7,correct,correct,26,(eq1 26),true,sat
299131675,CLIA_Track/fg_mpg_guard2.sl,4786954,DryadSynth,12292,default,223921,complete,2.35247,1.02253,3.576688E7,correct,correct,26,(eq1 26),true,sat
299131676,CLIA_Track/fg_mpg_guard2.sl,4786954,DryadSynth,12292,fallback,223922,complete,0.88557,0.528346,113120.0,correct,correct,26,(eq1 26),true,sat
299131677,CLIA_Track/fg_mpg_guard2.sl,4786954,DryadSynth,12292,timeout_change,223923,complete,2.50145,1.05853,3.576688E7,correct,correct,26,(eq1 26),true,sat
299131678,CLIA_Track/fg_mpg_guard3.sl,4786955,EUSolver,11893,default,219860,complete,0.873129,0.875162,337696.0,correct,correct,72,(eq1 72),true,sat
299131679,CLIA_Track/fg_mpg_guard3.sl,4786955,EUSolver_new,11898,default,219869,complete,0.875957,0.876857,337700.0,correct,correct,72,(eq1 72),true,sat
299131680,CLIA_Track/fg_mpg_guard3.sl,4786955,Euphony,11902,default,219874,complete,1.07615,1.07834,345644.0,correct,correct,72,(eq1 72),true,sat
299131681,CLIA_Track/fg_mpg_guard3.sl,4786955,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.58,3600.02,474692.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131682,CLIA_Track/fg_mpg_guard3.sl,4786955,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.015664,0.015045,113120.0,correct,correct,34,(eq1 34),true,sat
299131683,CLIA_Track/fg_mpg_guard3.sl,4786955,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.72,3600.01,462940.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131684,CLIA_Track/fg_mpg_guard3.sl,4786955,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.01631,0.0161619,113120.0,correct,correct,34,(eq1 34),true,sat
299131685,CLIA_Track/fg_mpg_guard3.sl,4786955,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.016766,0.017457,113120.0,correct,correct,34,(eq1 34),true,sat
299131686,CLIA_Track/fg_mpg_guard3.sl,4786955,DryadSynth,12292,autothreads,223920,complete,60.3637,23.8791,3.79357E7,correct,correct,26,(eq1 26),true,sat
299131687,CLIA_Track/fg_mpg_guard3.sl,4786955,DryadSynth,12292,default,223921,complete,6.89644,2.63669,3.6225088E7,correct,correct,26,(eq1 26),true,sat
299131688,CLIA_Track/fg_mpg_guard3.sl,4786955,DryadSynth,12292,fallback,223922,complete,1.68794,1.112,3.5626688E7,correct,correct,26,(eq1 26),true,sat
299131689,CLIA_Track/fg_mpg_guard3.sl,4786955,DryadSynth,12292,timeout_change,223923,complete,11.0904,4.5183,3.6421696E7,correct,correct,26,(eq1 26),true,sat
299131690,CLIA_Track/fg_mpg_guard4.sl,4786956,EUSolver,11893,default,219860,complete,0.87607,0.876696,337704.0,correct,correct,76,(eq1 76),true,sat
299131691,CLIA_Track/fg_mpg_guard4.sl,4786956,EUSolver_new,11898,default,219869,complete,0.886859,0.887169,337452.0,correct,correct,76,(eq1 76),true,sat
299131692,CLIA_Track/fg_mpg_guard4.sl,4786956,Euphony,11902,default,219874,complete,1.07456,1.07878,346924.0,correct,correct,76,(eq1 76),true,sat
299131693,CLIA_Track/fg_mpg_guard4.sl,4786956,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.66,3600.01,475020.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131694,CLIA_Track/fg_mpg_guard4.sl,4786956,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.015758,0.0162831,113120.0,correct,correct,37,(eq1 37),true,sat
299131695,CLIA_Track/fg_mpg_guard4.sl,4786956,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.55,3600.02,492048.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131696,CLIA_Track/fg_mpg_guard4.sl,4786956,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.015941,0.0157609,113120.0,correct,correct,37,(eq1 37),true,sat
299131697,CLIA_Track/fg_mpg_guard4.sl,4786956,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.017361,0.0172399,113120.0,correct,correct,37,(eq1 37),true,sat
299131698,CLIA_Track/fg_mpg_guard4.sl,4786956,DryadSynth,12292,autothreads,223920,complete,19.2431,9.56739,3.6821588E7,correct,correct,26,(eq1 26),true,sat
299131699,CLIA_Track/fg_mpg_guard4.sl,4786956,DryadSynth,12292,default,223921,complete,5.27319,2.44031,3.602848E7,correct,correct,26,(eq1 26),true,sat
299131700,CLIA_Track/fg_mpg_guard4.sl,4786956,DryadSynth,12292,fallback,223922,complete,1.80999,1.34946,3.5561316E7,correct,correct,26,(eq1 26),true,sat
299131701,CLIA_Track/fg_mpg_guard4.sl,4786956,DryadSynth,12292,timeout_change,223923,complete,5.18829,1.98989,3.602848E7,correct,correct,26,(eq1 26),true,sat
299131702,CLIA_Track/fg_mpg_ite1.sl,4786957,EUSolver,11893,default,219860,complete,0.949746,0.954116,337792.0,correct,correct,141,(eq1 141),true,sat
299131703,CLIA_Track/fg_mpg_ite1.sl,4786957,EUSolver_new,11898,default,219869,complete,0.957939,0.958524,337532.0,correct,correct,141,(eq1 141),true,sat
299131704,CLIA_Track/fg_mpg_ite1.sl,4786957,Euphony,11902,default,219874,complete,1.14734,1.14849,345504.0,correct,correct,141,(eq1 141),true,sat
299131705,CLIA_Track/fg_mpg_ite1.sl,4786957,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.69,3600.01,485528.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131706,CLIA_Track/fg_mpg_ite1.sl,4786957,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.016705,0.0168491,113120.0,correct,correct,77,(eq1 77),true,sat
299131707,CLIA_Track/fg_mpg_ite1.sl,4786957,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3600.04,3600.1,465960.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131708,CLIA_Track/fg_mpg_ite1.sl,4786957,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.017643,0.0180949,113120.0,correct,correct,77,(eq1 77),true,sat
299131709,CLIA_Track/fg_mpg_ite1.sl,4786957,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.018475,0.0190691,113120.0,correct,correct,77,(eq1 77),true,sat
299131710,CLIA_Track/fg_mpg_ite1.sl,4786957,DryadSynth,12292,autothreads,223920,complete,20.8451,8.23553,3.6565852E7,correct,correct,33,(eq1 33),true,sat
299131711,CLIA_Track/fg_mpg_ite1.sl,4786957,DryadSynth,12292,default,223921,complete,6.12307,2.26568,3.602848E7,correct,correct,33,(eq1 33),true,sat
299131712,CLIA_Track/fg_mpg_ite1.sl,4786957,DryadSynth,12292,fallback,223922,complete,1.30746,0.837491,3.5561152E7,correct,correct,27,(eq1 27),true,sat
299131713,CLIA_Track/fg_mpg_ite1.sl,4786957,DryadSynth,12292,timeout_change,223923,complete,5.47033,1.99987,3.6094016E7,correct,correct,27,(eq1 27),true,sat
299131714,CLIA_Track/fg_mpg_ite2.sl,4786958,EUSolver,11893,default,219860,complete,1.2873,1.28858,337584.0,correct,correct,397,(eq1 397),true,sat
299131715,CLIA_Track/fg_mpg_ite2.sl,4786958,EUSolver_new,11898,default,219869,complete,1.29756,1.29862,337584.0,correct,correct,397,(eq1 397),true,sat
299131716,CLIA_Track/fg_mpg_ite2.sl,4786958,Euphony,11902,default,219874,complete,1.50118,1.52113,345876.0,correct,correct,397,(eq1 397),true,sat
299131717,CLIA_Track/fg_mpg_ite2.sl,4786958,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.8,3600.01,477760.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131718,CLIA_Track/fg_mpg_ite2.sl,4786958,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.016229,0.015953,113120.0,correct,correct,105,(eq1 105),true,sat
299131719,CLIA_Track/fg_mpg_ite2.sl,4786958,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.97,3600.01,474952.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131720,CLIA_Track/fg_mpg_ite2.sl,4786958,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.018231,0.018461,113120.0,correct,correct,105,(eq1 105),true,sat
299131721,CLIA_Track/fg_mpg_ite2.sl,4786958,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.019674,0.0197111,113120.0,correct,correct,105,(eq1 105),true,sat
299131722,CLIA_Track/fg_mpg_ite2.sl,4786958,DryadSynth,12292,autothreads,223920,complete,13.919,6.18417,3.6565212E7,correct,correct,42,(eq1 42),true,sat
299131723,CLIA_Track/fg_mpg_ite2.sl,4786958,DryadSynth,12292,default,223921,complete,5.60955,2.04509,3.602848E7,correct,correct,42,(eq1 42),true,sat
299131724,CLIA_Track/fg_mpg_ite2.sl,4786958,DryadSynth,12292,fallback,223922,complete,1.66177,1.03195,3.5561912E7,correct,correct,36,(eq1 36),true,sat
299131725,CLIA_Track/fg_mpg_ite2.sl,4786958,DryadSynth,12292,timeout_change,223923,complete,7.24317,2.50155,3.6225088E7,correct,correct,42,(eq1 42),true,sat
299131726,CLIA_Track/fg_mpg_plane1.sl,4786959,EUSolver,11893,default,219860,complete,0.754745,0.75561,330972.0,correct,correct,3,(eq1 3),true,sat
299131727,CLIA_Track/fg_mpg_plane1.sl,4786959,EUSolver_new,11898,default,219869,complete,0.759359,0.760799,330976.0,correct,correct,3,(eq1 3),true,sat
299131728,CLIA_Track/fg_mpg_plane1.sl,4786959,Euphony,11902,default,219874,complete,0.955038,0.955996,343380.0,correct,correct,3,(eq1 3),true,sat
299131729,CLIA_Track/fg_mpg_plane1.sl,4786959,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,0.020988,0.0206061,113120.0,correct,correct,3,(eq1 3),true,sat
299131730,CLIA_Track/fg_mpg_plane1.sl,4786959,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.011582,0.011276,113120.0,correct,correct,3,(eq1 3),true,sat
299131731,CLIA_Track/fg_mpg_plane1.sl,4786959,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,complete,0.030335,0.029815,113120.0,correct,correct,3,(eq1 3),true,sat
299131732,CLIA_Track/fg_mpg_plane1.sl,4786959,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.012162,0.0123271,113120.0,correct,correct,3,(eq1 3),true,sat
299131733,CLIA_Track/fg_mpg_plane1.sl,4786959,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.013256,0.013636,113120.0,correct,correct,3,(eq1 3),true,sat
299131734,CLIA_Track/fg_mpg_plane1.sl,4786959,DryadSynth,12292,autothreads,223920,complete,2.25923,1.22234,3.6033888E7,correct,correct,3,(eq1 3),true,sat
299131735,CLIA_Track/fg_mpg_plane1.sl,4786959,DryadSynth,12292,default,223921,complete,1.12837,0.557116,113120.0,correct,correct,3,(eq1 3),true,sat
299131736,CLIA_Track/fg_mpg_plane1.sl,4786959,DryadSynth,12292,fallback,223922,complete,0.637347,0.41065,113120.0,correct,correct,3,(eq1 3),true,sat
299131737,CLIA_Track/fg_mpg_plane1.sl,4786959,DryadSynth,12292,timeout_change,223923,complete,1.20394,0.584116,3.5766336E7,correct,correct,3,(eq1 3),true,sat
299131738,CLIA_Track/fg_mpg_plane2.sl,4786960,EUSolver,11893,default,219860,complete,0.759542,0.760572,335048.0,correct,correct,9,(eq1 9),true,sat
299131739,CLIA_Track/fg_mpg_plane2.sl,4786960,EUSolver_new,11898,default,219869,complete,0.764592,0.781841,327704.0,correct,correct,9,(eq1 9),true,sat
299131740,CLIA_Track/fg_mpg_plane2.sl,4786960,Euphony,11902,default,219874,complete,0.958182,0.958641,342852.0,correct,correct,9,(eq1 9),true,sat
299131741,CLIA_Track/fg_mpg_plane2.sl,4786960,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3600.1,3600.1,424032.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131742,CLIA_Track/fg_mpg_plane2.sl,4786960,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.01295,0.0125201,113120.0,correct,correct,11,(eq1 11),true,sat
299131743,CLIA_Track/fg_mpg_plane2.sl,4786960,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3600.11,3600.02,358268.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131744,CLIA_Track/fg_mpg_plane2.sl,4786960,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.013335,0.0142361,113120.0,correct,correct,11,(eq1 11),true,sat
299131745,CLIA_Track/fg_mpg_plane2.sl,4786960,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.013762,0.013749,113120.0,correct,correct,11,(eq1 11),true,sat
299131746,CLIA_Track/fg_mpg_plane2.sl,4786960,DryadSynth,12292,autothreads,223920,complete,3.30316,1.80421,3.6033888E7,correct,correct,11,(eq1 11),true,sat
299131747,CLIA_Track/fg_mpg_plane2.sl,4786960,DryadSynth,12292,default,223921,complete,1.28519,0.608965,3.5766336E7,correct,correct,11,(eq1 11),true,sat
299131748,CLIA_Track/fg_mpg_plane2.sl,4786960,DryadSynth,12292,fallback,223922,complete,0.665857,0.408692,113120.0,correct,correct,11,(eq1 11),true,sat
299131749,CLIA_Track/fg_mpg_plane2.sl,4786960,DryadSynth,12292,timeout_change,223923,complete,1.25426,0.617255,3.5766336E7,correct,correct,11,(eq1 11),true,sat
299131750,CLIA_Track/fg_mpg_plane3.sl,4786961,EUSolver,11893,default,219860,complete,0.767097,0.767839,335632.0,correct,correct,9,(eq1 9),true,sat
299131751,CLIA_Track/fg_mpg_plane3.sl,4786961,EUSolver_new,11898,default,219869,complete,0.76856,0.768896,327716.0,correct,correct,9,(eq1 9),true,sat
299131752,CLIA_Track/fg_mpg_plane3.sl,4786961,Euphony,11902,default,219874,complete,0.965272,0.969591,339276.0,correct,correct,9,(eq1 9),true,sat
299131753,CLIA_Track/fg_mpg_plane3.sl,4786961,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,timeout (wallclock),3599.86,3600.04,352040.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131754,CLIA_Track/fg_mpg_plane3.sl,4786961,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.013435,0.012998,0.0,correct,correct,11,(eq1 11),true,sat
299131755,CLIA_Track/fg_mpg_plane3.sl,4786961,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_BitVec,223913,timeout (wallclock),3599.57,3600.01,448736.0,unsolved,correct,0,(eq1 -1), n/a (not all solved),not-run
299131756,CLIA_Track/fg_mpg_plane3.sl,4786961,CVC4-061117-sygus-comp-2017,12289,sygus_c_INV,223914,complete,0.013409,0.0134971,113120.0,correct,correct,11,(eq1 11),true,sat
299131757,CLIA_Track/fg_mpg_plane3.sl,4786961,CVC4-061117-sygus-comp-2017,12289,sygus_c_GENERAL,223915,complete,0.013659,0.013643,113120.0,correct,correct,11,(eq1 11),true,sat
299131758,CLIA_Track/fg_mpg_plane3.sl,4786961,DryadSynth,12292,autothreads,223920,complete,3.25627,1.72579,3.6033716E7,correct,correct,11,(eq1 11),true,sat
299131759,CLIA_Track/fg_mpg_plane3.sl,4786961,DryadSynth,12292,default,223921,complete,1.34984,0.621482,3.5766336E7,correct,correct,11,(eq1 11),true,sat
299131760,CLIA_Track/fg_mpg_plane3.sl,4786961,DryadSynth,12292,fallback,223922,complete,0.675005,0.434953,113120.0,correct,correct,11,(eq1 11),true,sat
299131761,CLIA_Track/fg_mpg_plane3.sl,4786961,DryadSynth,12292,timeout_change,223923,complete,1.33531,0.624712,3.5766336E7,correct,correct,11,(eq1 11),true,sat
299131762,CLIA_Track/fg_ninefuncs.sl,4786962,EUSolver,11893,default,219860,complete,0.763989,0.793129,333572.0,correct,correct,39,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1) (g2 3) (g3 3) (g4 5),true,sat
299131763,CLIA_Track/fg_ninefuncs.sl,4786962,EUSolver_new,11898,default,219869,complete,0.758343,0.75835,334908.0,correct,correct,39,(f1 3) (f2 5) (f3 9) (f4 5) (f5 5) (g1 1) (g2 3) (g3 3) (g4 5),true,sat
299131764,CLIA_Track/fg_ninefuncs.sl,4786962,Euphony,11902,default,219874,complete,1.77814,1.7783,344148.0,correct,correct,65,(f1 7) (f2 9) (f3 13) (f4 9) (f5 9) (g1 11) (g2 3) (g3 1) (g4 3),true,sat
299131765,CLIA_Track/fg_ninefuncs.sl,4786962,CVC4-061117-sygus-comp-2017,12289,sygus_c_PBE_Strings,223911,complete,619.517,619.593,309052.0,correct,correct,43,(f1 1) (f2 1) (f3 8) (f4 1) (f5 1) (g1 8) (g2 8) (g3 8) (g4 7),true,sat
299131766,CLIA_Track/fg_ninefuncs.sl,4786962,CVC4-061117-sygus-comp-2017,12289,sygus_c_CLIA,223912,complete,0.025722,0.0246589,113120.0,correct,correct,31,(f1 3) (f2 6) (f3 6) (f4 6) (f5 6) (g1 1) (g2 1) (g3 1) (g4 1),true,sat
